task_name gold_standard_file model model_configuration metric ranking absolute_total relative_total
Clustering citiesMoviesAlbumsCompaniesUni_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=5" clustering_accuracy 7 14 14
Clustering teams_cluster DBSCAN metric=cosine adjusted_rand_index 11 14 13
Clustering teams_cluster DBSCAN metric=cosine adjusted_mutual_info_score 13 14 13
Clustering teams_cluster DBSCAN metric=cosine homogeneity_score 4 14 13
Clustering teams_cluster DBSCAN metric=cosine completeness_score 8 14 13
Clustering teams_cluster DBSCAN metric=cosine v_measure_score 8 14 13
Clustering teams_cluster DBSCAN metric=cosine normalized_mutual_info_score 8 14 13
Clustering teams_cluster DBSCAN metric=cosine clustering_accuracy 11 14 12
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 10 14 13
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 10 14 13
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" homogeneity_score 10 14 13
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" completeness_score 8 14 14
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" v_measure_score 8 14 13
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 8 14 13
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 2 14 10
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 6 14 14
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 13 14 14
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 13 14 14
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 13 14 14
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 13 14 14
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 13 14 14
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 12 14 10
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 11 14 14
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 10 14 14
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 10 14 14
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 9 14 14
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 9 14 14
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 9 14 14
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 2 14 11
DocumentSimilarity LP50 with_weights - pearson_score 8 14 14
DocumentSimilarity LP50 with_weights - spearman_score 3 14 14
DocumentSimilarity LP50 with_weights - harmonic_mean 6 14 14
DocumentSimilarity LP50 without_weights - pearson_score 10 14 14
DocumentSimilarity LP50 without_weights - spearman_score 10 14 14
DocumentSimilarity LP50 without_weights - harmonic_mean 10 14 14
EntityRelatedness KORE - - kendalltau_correlation 11 12 9
SemanticAnalogies capital_country_entities - - accuracy 12 14 13
SemanticAnalogies all_capital_country_entities - - accuracy 12 14 14
SemanticAnalogies currency_entities - - accuracy 11 14 14
SemanticAnalogies city_state_entities - - accuracy 12 14 14
