task_name gold_standard_file model model_configuration metric ranking absolute_total relative_total
Clustering teams_cluster DBSCAN metric=cosine normalized_mutual_info_score 4 17 16
Clustering teams_cluster DBSCAN metric=cosine clustering_accuracy 10 17 14
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" adjusted_rand_index 12 17 16
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" adjusted_mutual_info_score 13 17 16
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" homogeneity_score 13 17 16
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" completeness_score 12 17 17
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" v_measure_score 12 17 16
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" normalized_mutual_info_score 12 17 16
Clustering teams_cluster KMeans "metric=enclidean, n_clusters=2" clustering_accuracy 2 17 11
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 12 17 17
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 8 17 17
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" homogeneity_score 8 17 17
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" completeness_score 8 17 17
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" v_measure_score 8 17 17
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 8 17 17
Clustering teams_cluster "Agglomerative clustering" "metric=cosine, n_clusters=2" clustering_accuracy 11 17 11
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_rand_index 13 17 17
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" adjusted_mutual_info_score 14 17 17
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" homogeneity_score 14 17 17
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" completeness_score 14 17 17
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" v_measure_score 14 17 17
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" normalized_mutual_info_score 14 17 17
Clustering teams_cluster "Ward hierarchical clustering" "metric=cosine, n_clusters=2" clustering_accuracy 2 17 12
DocumentSimilarity LP50 with_weights - pearson_score 10 17 17
DocumentSimilarity LP50 with_weights - spearman_score 9 17 17
DocumentSimilarity LP50 with_weights - harmonic_mean 11 17 17
DocumentSimilarity LP50 without_weights - pearson_score 12 17 17
DocumentSimilarity LP50 without_weights - spearman_score 15 17 17
DocumentSimilarity LP50 without_weights - harmonic_mean 13 17 17
EntityRelatedness KORE - - kendalltau_correlation 13 15 11
SemanticAnalogies capital_country_entities - - accuracy 14 17 16
SemanticAnalogies all_capital_country_entities - - accuracy 13 17 17
SemanticAnalogies currency_entities - - accuracy 13 17 15
SemanticAnalogies city_state_entities - - accuracy 13 17 17
